file,label,geometry_type,method,status,error,pc_to_mesh_mean,pc_to_mesh_rmse,pc_to_mesh_p95,mesh_to_pc_mean,chamfer_mean,mesh_components,largest_mesh_component_ratio,mean_adjacent_face_angle,smoothness_score,n_vertices,n_triangles,bad_triangle_ratio,mean_aspect_ratio,artifact_score,rmse_normalized,accuracy_score,connectivity_score,global_quality_score
valve_0004_lidar_classes.ply,11,tubular,alpha_shape,ok,,0.008542337632169484,0.011205546941544013,0.01763144927307279,0.010200229082129376,0.01874256671429886,14,0.901840490797546,0.8227757206102657,0.5486138468342115,335,652,0.0015337423312883436,2.0313500981879646,0.9984662576687117,0.019498798602115973,0.9808741328299241,0.07142857142857142,0.6498457021903546
valve_0004_lidar_classes.ply,11,tubular,ball_pivoting,ok,,0.006774898574460338,0.008021219398392364,0.014515602766464521,0.008829388172899931,0.01560428674736027,1,1.0,0.43231198289131234,0.6981719150190777,364,579,0.0,1.884980519965881,1.0,0.013957742750849393,0.9862343940360055,1.0,0.9211015772637708
valve_0004_lidar_classes.ply,11,tubular,poisson,ok,,0.007900150151574572,0.00874966371568045,0.014711630167969381,0.018437663277781496,0.026337813429356066,1,1.0,0.12336337211205871,0.8901839109458228,915,1718,0.05238649592549476,4.329211064252783,0.9476135040745053,0.015225310421553303,0.9850030232055272,1.0,0.9557001095564639
valve_0004_lidar_classes.ply,12,tubular,alpha_shape,ok,,0.007929833076546657,0.009732236256595273,0.015900729773247847,0.012838161910737299,0.020767994987283954,18,0.5152027027027027,0.929806997961515,0.5181865342266432,319,592,0.0033783783783783786,2.1286158815585945,0.9966216216216216,0.011450358647404091,0.9886792677964774,0.05555555555555555,0.6397607448000745
valve_0004_lidar_classes.ply,12,tubular,ball_pivoting,ok,,0.007688861310934389,0.00981977246064014,0.01685314420845039,0.011405065831634534,0.019093927142568926,8,0.657258064516129,0.3552426828267367,0.7378752253538983,338,496,0.004032258064516129,1.878106754021712,0.9959677419354839,0.01155334843356622,0.988578606900509,0.125,0.7118553935474728
valve_0004_lidar_classes.ply,12,tubular,poisson,ok,,0.010500347643560172,0.012495387348609846,0.02373890383156645,0.025515832136346138,0.03601617977990631,1,1.0,0.21212221072995874,0.8249993203224818,1191,2233,0.0761307657859382,9.000111896502785,0.9238692342140618,0.014701314559935723,0.9855116827494094,1.0,0.9335950593214882
valve_0004_lidar_classes.ply,13,tubular,alpha_shape,ok,,0.01384415802985099,0.01846084231017118,0.040809548521066816,0.00943766124748146,0.02328181927733245,89,0.4656432748538012,1.129459203129333,0.4696027979923056,813,1368,0.003654970760233918,2.2194047994571955,0.9963450292397661,0.019259037866468754,0.9811048642680843,0.011235955056179775,0.6145721616390839
valve_0004_lidar_classes.ply,13,tubular,ball_pivoting,ok,,0.010506021674564395,0.012481875831747332,0.02173828756381089,0.010564745975695887,0.02107076765026028,1,1.0,0.17217263072077324,0.853116660286716,991,1819,0.003298515667949423,1.9502664511756638,0.9967014843320505,0.013021557480924827,0.9871458239118766,1.0,0.9592409921326608
valve_0004_lidar_classes.ply,13,tubular,poisson,ok,,0.012995722298101418,0.014615733532133569,0.02528746330367397,0.029494657695285944,0.04249037999338736,1,1.0,0.1143168568188767,0.8974108162150347,2804,5523,0.052507695093246425,4.292450399439819,0.9474923049067536,0.015247677262618222,0.9849813226820375,1.0,0.9574711109509565
valve_0005_lidar_classes.ply,0,plane,alpha_shape,ok,,0.00789324651826602,0.010449610031354119,0.023907447729007412,0.00662437366740085,0.01451762018566687,88,0.6170382165605095,1.1221232742880343,0.47122615925104394,749,1256,0.003980891719745223,1.9404952998358957,0.9960191082802548,0.025599608738646903,0.9750393735327852,0.011363636363636364,0.61341206935693
valve_0005_lidar_classes.ply,0,plane,ball_pivoting,ok,,0.005490213087706139,0.006351765063954807,0.011148422041790288,0.006022171786438458,0.011512384874144597,3,0.9986440677966102,0.14722052492886814,0.8716719918012308,867,1475,0.0047457627118644066,1.7602751753404833,0.9952542372881356,0.015560647713087778,0.9846777760165004,0.3333333333333333,0.7962343346098
valve_0005_lidar_classes.ply,0,plane,poisson,ok,,0.0077743389910785235,0.011275938987907904,0.022255407846253898,0.009648449540774064,0.017422788531852588,4,0.8294993234100135,0.174270622249468,0.8515924532663264,1544,2956,0.029093369418132613,6.3188569548322695,0.9709066305818674,0.027623961600975685,0.9731186089141604,0.25,0.7614044231905885
valve_0005_lidar_classes.ply,1,spherical,alpha_shape,ok,,0.007581955742878444,0.008465152769756035,0.014327963133625717,0.013762931977701303,0.02134488772057975,1,1.0,0.8967857729875581,0.5272076658530269,234,504,0.013888888888888888,2.257868904821815,0.9861111111111112,0.021700343039163066,0.9787605600927831,1.0,0.8730198342642302
valve_0005_lidar_classes.ply,1,spherical,ball_pivoting,ok,,0.006246774223876034,0.007309013201525508,0.012015525306199256,0.011000744304382377,0.017247518528258413,1,1.0,0.4535886865521731,0.6879525200295423,250,420,0.009523809523809525,1.9919227896007452,0.9904761904761905,0.018736589647565933,0.981608013457092,1.0,0.9150091809907062
valve_0005_lidar_classes.ply,1,spherical,poisson,ok,,0.007669551042519833,0.008900791715719357,0.0156517318336332,0.013631784084596319,0.021301335127116152,22,0.9724770642201835,0.24382040685601525,0.8039745886849403,3043,5886,0.04960924226979273,4.92240737856876,0.9503907577302073,0.022817099561549602,0.9776919064304551,0.045454545454545456,0.6943779495750371
valve_0005_lidar_classes.ply,2,spherical,alpha_shape,ok,,0.008776831910039293,0.015964164854036622,0.03949598963846117,0.007948782063795795,0.01672561397383509,27,0.3471502590673575,1.3865497911960154,0.4190149326399981,133,193,0.0,2.2699363313317833,1.0,0.06410672468640785,0.9397553617516138,0.037037037037037035,0.5989518328571621
valve_0005_lidar_classes.ply,2,spherical,ball_pivoting,ok,,0.003678156668421726,0.0042310487914037805,0.007296842810252987,0.008265583386476037,0.011943740054897763,1,1.0,0.20080383119579406,0.8327754909011008,166,298,0.0,2.042744863765552,1.0,0.016990471000848925,0.9832933823026601,1.0,0.9540172183009402
valve_0005_lidar_classes.ply,2,spherical,poisson,ok,,0.0040008198804827,0.004628406960845074,0.0078072589031034645,0.009142167109200936,0.013142986989683636,3,0.997418938538474,0.13084864779319824,0.8842916352700747,3227,6199,0.04774963703823197,4.62671608177754,0.952250362961768,0.018586127961496442,0.9817530128761001,0.3333333333333333,0.787907086110319
valve_0005_lidar_classes.ply,3,tubular,alpha_shape,ok,,0.008463604678170578,0.01138166340896361,0.02563044867273853,0.008589379107734165,0.017052983785904745,68,0.10401891252955082,1.683926372144379,0.37258846232843157,299,423,0.004728132387706856,2.4464644591850875,0.9952718676122931,0.029405837140002267,0.9714341651474402,0.014705882352941176,0.5885000943602765
valve_0005_lidar_classes.ply,3,tubular,ball_pivoting,ok,,0.005705461215575317,0.006442774623586702,0.01143721522383342,0.008247481023575842,0.01395294223915116,1,1.0,0.15273402965632601,0.867502801403493,370,705,0.0028368794326241137,2.0105567263945647,0.9971631205673759,0.016645649629888445,0.9836268913992321,1.0,0.9620732033425252
valve_0005_lidar_classes.ply,3,tubular,poisson,ok,,0.0060618089148493145,0.006877664720008907,0.012144274199496126,0.009306901459614587,0.015368710374463902,1,1.0,0.08262791107299298,0.9236783845789636,1406,2725,0.05981651376146789,5.00451422133801,0.9401834862385321,0.017769238238133513,0.982540994981442,1.0,0.9616007164497344
valve_0005_lidar_classes.ply,4,plane,alpha_shape,ok,,0.006286397939430065,0.007781394568016946,0.012716479355661402,0.009127527857135956,0.01541392579656602,7,0.9735849056603774,0.8356313593210933,0.5447716911797852,262,530,0.005660377358490566,2.088239259086254,0.9943396226415094,0.019175401269694144,0.9811853766821635,0.14285714285714285,0.6657884583401502
valve_0005_lidar_classes.ply,4,plane,ball_pivoting,ok,,0.0050895379409266975,0.006029022464758339,0.011128634002788263,0.007888591127091274,0.012978129068017971,1,1.0,0.47302532221859733,0.6788749554514445,280,454,0.0,1.8600391710579782,1.0,0.01485709586054367,0.9853604059910074,1.0,0.9160588403606129
valve_0005_lidar_classes.ply,4,plane,poisson,ok,,0.006496902507303499,0.00799661603399505,0.0130169823269426,0.01010635418496516,0.01660325669226866,3,0.9956463496316142,0.19927668461459888,0.8338359386360966,1583,2986,0.05659745478901541,15.277742626500924,0.9434025452109845,0.019705763524931086,0.9806750493820766,0.3333333333333333,0.7728117166406229
valve_0005_lidar_classes.ply,5,complex,alpha_shape,ok,,0.004251267109163698,0.005880409816114957,0.00821460566600873,0.008875277391135007,0.013126544500298706,4,0.9649805447470817,0.8427648962044213,0.5426628226203568,131,257,0.01556420233463035,2.2962728013346108,0.9844357976653697,0.02304325304389177,0.9774757782964401,0.25,0.6886435996455417
valve_0005_lidar_classes.ply,5,complex,ball_pivoting,ok,,0.003221796225699151,0.0039046649888489202,0.007023008687669386,0.007796744075979915,0.011018540301679066,1,1.0,0.28407769783228876,0.7787690742453875,138,249,0.008032128514056224,1.9311570389425678,0.9919678714859438,0.0153010055767024,0.9849295868982112,1.0,0.9389166331573856
valve_0005_lidar_classes.ply,5,complex,poisson,ok,,0.0034498843500849114,0.004018619769391034,0.007668320665896701,0.010156529650720478,0.01360641400080539,7,0.9837947332883187,0.2321103125579997,0.8116156400995357,1593,2962,0.05570560432140446,4.028383360080551,0.9442943956785955,0.015747554189079204,0.9844965866527227,0.14285714285714285,0.7208159413219991
valve_0005_lidar_classes.ply,6,tubular,alpha_shape,ok,,0.009816117930686236,0.011629502349488924,0.018680041775933038,0.01021573386456806,0.020031851795254296,29,0.6181208053691275,0.8295277002686596,0.5465891551426926,753,1490,0.005369127516778523,2.0754825853179066,0.9946308724832215,0.014508097520021,0.9856993773085831,0.034482758620689655,0.6403505408887967
valve_0005_lidar_classes.ply,6,tubular,ball_pivoting,ok,,0.008689951292064005,0.010799132455736531,0.017961440687089675,0.008086205590024285,0.01677615688208829,7,0.924812030075188,0.3465634146469337,0.7426311966616129,808,1330,0.0037593984962406013,1.8131102359870774,0.9962406015037594,0.013472190132567003,0.9867068970774573,0.14285714285714285,0.7171089595249931
valve_0005_lidar_classes.ply,6,tubular,poisson,ok,,0.011105652684034704,0.012437600195006643,0.020955510629519936,0.02417769246970612,0.03528334515374082,1,1.0,0.20342993671742754,0.8309582215709879,2732,5342,0.05990265818045676,7.202652080569752,0.9400973418195433,0.015516219965518864,0.9847208546151576,1.0,0.9389441045014222
valve_0005_lidar_classes.ply,7,tubular,alpha_shape,ok,,0.004313190106372149,0.004822643117850262,0.00792275299494906,0.009233138159654352,0.013546328266026501,1,1.0,0.605757846394988,0.6227589061732149,156,323,0.0,1.869940354638314,1.0,0.014096764487759287,0.986099191929796,1.0,0.9022145245257527
valve_0005_lidar_classes.ply,7,tubular,ball_pivoting,ok,,0.0038456786846422404,0.005601141364512877,0.007229008308508206,0.006783774515233057,0.010629453199875297,1,1.0,0.3180406398181716,0.7587019472616212,157,258,0.0,1.6720815767445547,1.0,0.01637234370213589,0.9838913919651733,1.0,0.9356483348066986
valve_0005_lidar_classes.ply,7,tubular,poisson,ok,,0.005131088457900189,0.006568254692873107,0.014016574863677033,0.009246709006533557,0.014377797464433746,2,0.9944405837387075,0.2055767663641467,0.8294784935312431,780,1439,0.061153578874218205,4.766234116216613,0.9388464211257818,0.019199251787539538,0.9811624157358175,0.5,0.8123718325982106
valve_0005_lidar_classes.ply,8,tubular,alpha_shape,ok,,0.005696933479432874,0.00935086055495547,0.022449589720170655,0.009298030601578485,0.01499496408101136,1,1.0,0.6025971575885998,0.623987129432254,92,179,0.0,1.9200673991853887,1.0,0.02812124059934688,0.9726479334451319,1.0,0.8991587657193465
valve_0005_lidar_classes.ply,8,tubular,ball_pivoting,ok,,0.003967258253598762,0.004926388747429904,0.007387743309926668,0.007912920412263649,0.011880178665862412,1,1.0,0.31197112771768937,0.7622118954245619,104,168,0.0,1.6734299001665927,1.0,0.014815338378559658,0.9854009514654842,1.0,0.9369032117225116
valve_0005_lidar_classes.ply,8,tubular,poisson,ok,,0.004684697050201302,0.006145578970839897,0.009439341790830039,0.010467129924441088,0.015151826974642391,3,0.988388969521045,0.1828696806383422,0.8454016671222347,754,1378,0.06313497822931785,8.177021891354196,0.9368650217706822,0.01848186098440844,0.981853519741093,0.3333333333333333,0.7743633854918358
valve_0005_lidar_classes.ply,9,tubular,alpha_shape,ok,,0.005997038174763741,0.007130964655266691,0.01313550914848338,0.009227542463927747,0.015224580638691488,1,1.0,0.6704694481164384,0.5986341151749672,264,526,0.005703422053231939,2.258016525725751,0.9942965779467681,0.014753467879196023,0.9854610323135624,1.0,0.8945979313588244
valve_0005_lidar_classes.ply,9,tubular,ball_pivoting,ok,,0.005013742129922141,0.005656245154864405,0.00910788857945773,0.007371580268857769,0.012385322398779909,1,1.0,0.2789732870820105,0.7818771588900886,279,503,0.005964214711729622,1.871762842321603,0.9940357852882704,0.011702376220237936,0.9884329853370925,1.0,0.9410864823788629
valve_0005_lidar_classes.ply,9,tubular,poisson,ok,,0.0062356512486890425,0.0071163741676845554,0.011885057537637835,0.00825328882933738,0.014488940078026421,1,1.0,0.1506836735539119,0.8690485691097692,511,928,0.08081896551724138,44.80729018448788,0.9191810344827587,0.014723281179318629,0.9854903484995367,1.0,0.9434299880230161
valve_0005_lidar_classes.ply,10,tubular,alpha_shape,ok,,0.006184445580777239,0.007765981313662296,0.017555624630468884,0.008257059514248745,0.014441505095025984,2,0.9962121212121212,0.75442947184687,0.5699858649474864,265,528,0.001893939393939394,1.9987900198610329,0.9981060606060606,0.017446572678471307,0.9828525908416571,0.5,0.7627361290988011
valve_0005_lidar_classes.ply,10,tubular,ball_pivoting,ok,,0.004428894835507314,0.005035346083551819,0.008948648235452711,0.006831625993428999,0.011260520828936312,1,1.0,0.2588741128511065,0.7943606034881385,286,520,0.0,1.7044229076430188,1.0,0.011312096676487419,0.9888144355103999,1.0,0.9457937597496346
valve_0005_lidar_classes.ply,10,tubular,poisson,ok,,0.005505154778029875,0.006074989823203369,0.010557756228842238,0.007529844398910078,0.013034999176939953,1,1.0,0.1576483694916629,0.8638201602090209,529,966,0.041407867494824016,4.670997008050886,0.9585921325051759,0.013647695917711295,0.9865360558972561,1.0,0.9522370871528633
valve_0005_lidar_classes.ply,11,tubular,alpha_shape,ok,,0.007086897879429062,0.008350099076101814,0.015146573271146203,0.009572618221448486,0.01665951610087755,19,0.8675595238095238,0.8300779835916746,0.5464248020936353,346,672,0.002976190476190476,2.1249216919555187,0.9970238095238095,0.014169350924062345,0.9860286145394239,0.05263157894736842,0.6455272012760593
valve_0005_lidar_classes.ply,11,tubular,ball_pivoting,ok,,0.006479681205530777,0.00746558711563231,0.013615394713117436,0.009369751014373208,0.015849432219903984,2,0.9873417721518988,0.42787825996975837,0.7003398175003935,358,553,0.0054249547920434,2.0889948286477202,0.9945750452079566,0.012668415396208263,0.9874900656487329,0.5,0.7956012320892708
valve_0005_lidar_classes.ply,11,tubular,poisson,ok,,0.007869452999624344,0.00870033777647328,0.014500950444670693,0.018847514366990267,0.02671696736661461,1,1.0,0.10713223249826079,0.9032344742989594,876,1629,0.049723756906077346,9.092300937668536,0.9502762430939227,0.014763673818619857,0.9854511210841208,1.0,0.9597404596192507
valve_0005_lidar_classes.ply,12,tubular,alpha_shape,ok,,0.006903802872245455,0.009029541459315116,0.013632555854220059,0.008857147756884554,0.015760950629130008,10,0.49081364829396323,0.7736932890730731,0.5637953338159142,401,762,0.0026246719160104987,1.9883276972626582,0.9973753280839895,0.010791896721842043,0.9893233248536697,0.1,0.6626234966883934
valve_0005_lidar_classes.ply,12,tubular,ball_pivoting,ok,,0.006434888376592596,0.007652566109388007,0.014266162637200172,0.00888342576153184,0.015318314138124435,5,0.5875968992248062,0.30804655661584945,0.7644987825106003,413,645,0.0,1.846113699927731,1.0,0.00914616799553939,0.9909367262289601,0.2,0.7388588771848901
valve_0005_lidar_classes.ply,12,tubular,poisson,ok,,0.010611108792325307,0.01230052099029993,0.022165223308462625,0.027665755659888967,0.038276864452214274,1,1.0,0.18483796063947022,0.8439972664787757,1563,2977,0.0564326503191132,6.969860091770386,0.9435673496808868,0.014701294938429326,0.9855117018064697,1.0,0.943269079491533
valve_0005_lidar_classes.ply,13,tubular,alpha_shape,ok,,0.01405794652114946,0.01880396898643697,0.039443525626174626,0.009098189932443912,0.023156136453593372,99,0.5041528239202658,1.2107592695042089,0.45233328377008813,762,1204,0.0008305647840531562,2.0063915510104735,0.9991694352159468,0.01961871318150777,0.9807587748950863,0.010101010101010102,0.6105906259955329
valve_0005_lidar_classes.ply,13,tubular,ball_pivoting,ok,,0.010220755498767444,0.01190844090040006,0.021129585301192393,0.010915306951232719,0.021136062450000163,1,1.0,0.14727933138185015,0.871627312239245,1004,1870,0.0,1.7952360909013396,1.0,0.012424413517826879,0.9877280581622323,1.0,0.9648388426003693
valve_0005_lidar_classes.ply,13,tubular,poisson,ok,,0.011924843918193092,0.013374969717658901,0.022012058706533368,0.026244993579255985,0.03816983749744908,1,1.0,0.0894126442088604,0.917925824815635,2576,4985,0.051554663991975926,4.565963899414561,0.948445336008024,0.013954484550116362,0.98623756316211,1.0,0.9631521809964423
valve_0006_lidar_classes.ply,0,plane,alpha_shape,ok,,0.007373669924006902,0.009085902551766821,0.016705096404128657,0.006425486911522782,0.013799156835529684,98,0.5161059413027917,1.1977743121214905,0.45500577310629753,857,1397,0.0021474588403722263,1.9772017868218406,0.9978525411596277,0.02101243084319726,0.9794200048809941,0.01020408163265306,0.6106206001948931
valve_0006_lidar_classes.ply,0,plane,ball_pivoting,ok,,0.005760188279031248,0.0066103693067793064,0.01157020235316558,0.005862285517148659,0.011622473796179908,7,0.8593659942363112,0.1363160019050313,0.880036889671097,982,1735,0.0023054755043227667,1.7788373491542933,0.9976945244956772,0.015287411142185745,0.9849427748493528,0.14285714285714285,0.7513828329683174
valve_0006_lidar_classes.ply,0,plane,poisson,ok,,0.008080947320773364,0.011623348977073336,0.023053219665777006,0.010620882526024411,0.018701829846797774,2,0.8231037255427499,0.16478766335885947,0.8585255763409558,1938,3731,0.03350308228357009,3.293876697859014,0.9664969177164299,0.026880633503999867,0.973823020293726,0.5,0.8247113785877779
valve_0006_lidar_classes.ply,1,spherical,alpha_shape,ok,,0.007637624503571654,0.008995169788247505,0.013967469580107517,0.012961908963170916,0.02059953346674257,3,0.9939879759519038,0.9709399299599021,0.5073721348881214,244,499,0.002004008016032064,2.181279934385015,0.9979959919839679,0.022663467090753862,0.9778387829231581,0.3333333333333333,0.7041350607821452
valve_0006_lidar_classes.ply,1,spherical,ball_pivoting,ok,,0.006582197104454124,0.00790110977846925,0.013675787036565563,0.010417454248467116,0.01699965135292124,1,1.0,0.44519076485839476,0.6919501731648442,267,436,0.0045871559633027525,1.8834590890543492,0.9954128440366973,0.019906966256348815,0.9804815861495495,1.0,0.9169611508377727
valve_0006_lidar_classes.ply,1,spherical,poisson,ok,,0.007737045952082159,0.00906204338791297,0.01622568762251541,0.013986528174116443,0.021723574126198603,27,0.9706792637237335,0.25242477777558187,0.7984511467236293,3171,6139,0.05473204104903079,4.465050555195486,0.9452679589509692,0.022831956142204415,0.9776777055066609,0.037037037037037035,0.6896084620545742
valve_0006_lidar_classes.ply,2,spherical,alpha_shape,ok,,0.007985476772999045,0.013043285485386491,0.031788862930045556,0.008692203421564466,0.01667768019456351,14,0.2639593908629442,1.223310316584474,0.4497797687262274,124,197,0.015228426395939087,2.2516866364089316,0.9847715736040609,0.05080972052831182,0.9516470779288505,0.07142857142857142,0.6144067479219275
valve_0006_lidar_classes.ply,2,spherical,ball_pivoting,ok,,0.004369551283358052,0.004990700189357899,0.009057192703141594,0.009380385706765913,0.013749936990123965,1,1.0,0.21813678529658598,0.8209258697959154,154,284,0.01056338028169014,2.036330449912117,0.9894366197183099,0.01944112027188017,0.9809296291023699,1.0,0.9478230296541488
valve_0006_lidar_classes.ply,2,spherical,poisson,ok,,0.004300619082437283,0.005066791419679956,0.008946694775457079,0.010194668886967065,0.014495287969404348,5,0.9946200403496974,0.1316104481467857,0.8836963299850038,3100,5948,0.04303967720242098,5.631691887376864,0.956960322797579,0.01973753133730159,0.980644498480489,0.2,0.7553252878157679
valve_0006_lidar_classes.ply,3,tubular,alpha_shape,ok,,0.008391500779690553,0.011602803706698207,0.025146319485850662,0.008583891675502168,0.016975392455192723,71,0.065,1.6353322553164698,0.37945879423082945,293,400,0.005,2.026290565697242,0.995,0.028985779473506095,0.971830728809161,0.014084507042253521,0.590093507520561
valve_0006_lidar_classes.ply,3,tubular,ball_pivoting,ok,,0.0058537045236617,0.0067093919647012975,0.012244206703730921,0.008220840241432244,0.014074544765093944,1,1.0,0.1483891488427923,0.8707849608363847,359,690,0.008695652173913044,2.081814377333946,0.991304347826087,0.016761203654412908,0.9835151030604135,1.0,0.9614011029307213
valve_0006_lidar_classes.ply,3,tubular,poisson,ok,,0.006247039316465132,0.007004342386202672,0.012088130879288577,0.00946444010402514,0.01571147942049027,1,1.0,0.07514991528466648,0.9301028496432806,1474,2864,0.04085195530726257,3.2532885701807364,0.9591480446927374,0.017498040033737415,0.9828028759316753,1.0,0.9680134425669233
valve_0006_lidar_classes.ply,4,plane,alpha_shape,ok,,0.00586460490499945,0.006592157873253975,0.011076963630905134,0.009092516507031025,0.014957121412030476,3,0.9967320261437909,0.7748027653239292,0.5634428904089995,294,612,0.006535947712418301,2.2002843908869356,0.9934640522875817,0.014902273796221078,0.9853165430987958,0.3333333333333333,0.7188892047821775
valve_0006_lidar_classes.ply,4,plane,ball_pivoting,ok,,0.006247037209097826,0.007203989034373384,0.01313177478985844,0.008985000364179265,0.015232037573277091,4,0.9611231101511879,0.5053794968426856,0.6642843230543225,304,463,0.008639308855291577,2.008763521913005,0.9913606911447084,0.016285383190044,0.9839755806199579,0.25,0.7224051487047471
valve_0006_lidar_classes.ply,4,plane,poisson,ok,,0.007130364166991811,0.008465247600794428,0.015420284558227594,0.012930988673162733,0.020061352840154544,1,1.0,0.19501261861856908,0.8368112473623893,1609,3057,0.06051684658161596,6.406238738526531,0.9394831534183841,0.019136592285155966,0.9812227404746138,1.0,0.9393792853138467
valve_0006_lidar_classes.ply,5,complex,alpha_shape,ok,,0.004721145550089803,0.0054077257716310225,0.009211035664200054,0.010380565793935858,0.01510171134402566,7,0.9327485380116959,0.8100889589480331,0.5524590352626473,173,342,0.0,1.9552663225041043,1.0,0.019776048798659948,0.9806074590377396,0.14285714285714285,0.6689809092893824
valve_0006_lidar_classes.ply,5,complex,ball_pivoting,ok,,0.003799020567218929,0.004280784080948901,0.007118819607388872,0.008577421420092815,0.012376441987311745,1,1.0,0.30878486178663356,0.7640675172807938,177,318,0.0,1.6996814689629118,1.0,0.015654823941976405,0.9845864721232587,1.0,0.9371634973510131
valve_0006_lidar_classes.ply,5,complex,poisson,ok,,0.004543695130835307,0.005637171677853759,0.010875900425987196,0.010281854041068381,0.01482554917190369,9,0.981579879560751,0.20419065650602009,0.8304332828005137,1513,2823,0.06376195536663125,5.382727627320143,0.9362380446333688,0.02061513229322573,0.9798012672544787,0.1111111111111111,0.714395926449868
valve_0006_lidar_classes.ply,6,tubular,alpha_shape,ok,,0.009506227935516984,0.010965409626368565,0.019264309636048714,0.011094879308949156,0.020601107244466142,28,0.654275092936803,0.8379385023558384,0.5440878455499011,555,1076,0.0018587360594795538,2.0370201757754933,0.9981412639405205,0.015535344879976683,0.9847023100098867,0.03571428571428571,0.6406614263036485
valve_0006_lidar_classes.ply,6,tubular,ball_pivoting,ok,,0.008259238823302466,0.009847786047275046,0.017616417964268133,0.008290891526763525,0.016550130350065993,3,0.9770459081836327,0.32312539312985383,0.755786265755583,624,1002,0.001996007984031936,1.8193914558684356,0.998003992015968,0.013951941401326906,0.9862400367989387,0.3333333333333333,0.7683409069759557
valve_0006_lidar_classes.ply,6,tubular,poisson,ok,,0.010036396229794613,0.011516502003862103,0.019346825439084756,0.021598839960987347,0.03163523619078196,3,0.9977558348294434,0.21268241988823777,0.8246182047334051,2290,4456,0.06508078994614004,5.331107732909937,0.9349192100538599,0.0163161100713199,0.9839458315088847,0.3333333333333333,0.7692041449073708
valve_0006_lidar_classes.ply,7,tubular,alpha_shape,ok,,0.0045402230538086254,0.005377814453036955,0.010099170320614508,0.010657115699723354,0.01519733875353198,1,1.0,0.5924823715754435,0.6279504362806224,140,286,0.006993006993006993,2.1415633944923216,0.993006993006993,0.015546776056811533,0.9846912260238992,1.0,0.9014121638278786
valve_0006_lidar_classes.ply,7,tubular,ball_pivoting,ok,,0.007553215932900834,0.01024765448033288,0.02376699931701328,0.009477285202167977,0.01703050113506881,1,1.0,0.6873258960479693,0.5926537382862349,143,168,0.0,1.818810041548336,1.0,0.029625043910421027,0.9712273471924227,1.0,0.8909702713696643
valve_0006_lidar_classes.ply,7,tubular,poisson,ok,,0.005527668420748325,0.007014207962460548,0.015126619086572911,0.012799066561732301,0.018326734982480625,4,0.9865921787709497,0.19149138655921813,0.8392842879777707,961,1790,0.06256983240223464,4.813675486385784,0.9374301675977653,0.020277441953523847,0.9801255608330429,0.25,0.7517100041021447
valve_0006_lidar_classes.ply,8,tubular,alpha_shape,ok,,0.004642446406819255,0.00553637533180088,0.01056011152153146,0.010370528153373573,0.015012974560192828,2,0.9607843137254902,0.5530356103575738,0.6439002385590876,155,306,0.0032679738562091504,1.8878769604955803,0.9967320261437909,0.015802948675242436,0.984442899387276,0.5,0.7812687910225387
valve_0006_lidar_classes.ply,8,tubular,ball_pivoting,ok,,0.0040442549912433345,0.005328689505526108,0.009410631050578471,0.007373536409880846,0.01141779140112418,1,1.0,0.351749328428839,0.7397821319151804,161,266,0.0,1.7114550529362198,1.0,0.015210133293968793,0.9850177487446686,1.0,0.9311999701649623
valve_0006_lidar_classes.ply,8,tubular,poisson,ok,,0.005362034311898234,0.006986350856188975,0.014093013328691466,0.010999045688160064,0.016361080000058297,3,0.9897172236503856,0.19945552293200286,0.8337116140459757,838,1556,0.04820051413881748,6.214235074680511,0.9517994858611826,0.01994173757935551,0.9804481600814928,0.3333333333333333,0.7748231483304961
valve_0006_lidar_classes.ply,9,tubular,alpha_shape,ok,,0.006022980779206329,0.007373250962830796,0.014227856959937663,0.008690767903276317,0.014713748682482646,5,0.9831144465290806,0.6585860080646162,0.6029232099738305,266,533,0.00375234521575985,1.956586948558819,0.9962476547842402,0.015603877566692183,0.9846358625529493,0.2,0.695951681827755
valve_0006_lidar_classes.ply,9,tubular,ball_pivoting,ok,,0.006121252942200444,0.00746163236609843,0.01463502774806911,0.007423561837362608,0.013544814779563052,1,1.0,0.29697518437124254,0.7710247752232727,279,385,0.0,1.6280915509133864,1.0,0.015790917530842698,0.9844545592421453,1.0,0.9388698336163546
valve_0006_lidar_classes.ply,9,tubular,poisson,ok,,0.005467031476418122,0.0061373590860456595,0.01040660385538622,0.0072956201266561665,0.012762651603074288,1,1.0,0.1331640073790027,0.8824847890403705,479,862,0.04176334106728538,3.889591450426844,0.9582366589327146,0.012988381955836053,0.9871781530892204,1.0,0.9569749002655764
valve_0006_lidar_classes.ply,10,tubular,alpha_shape,ok,,0.006129892806297275,0.007417205773553627,0.01348636110363057,0.009330452946266133,0.015460345752563408,3,0.996316758747698,0.6585735053592419,0.6029277549465033,272,543,0.007366482504604052,2.0602176882684007,0.992633517495396,0.015249471890480993,0.9849795815583285,0.3333333333333333,0.7284685468333902
valve_0006_lidar_classes.ply,10,tubular,ball_pivoting,ok,,0.004976077882035519,0.005883272283093575,0.009856408131059223,0.00745536943481374,0.012431447316849259,1,1.0,0.29199147559751387,0.7739989147664653,287,515,0.009708737864077669,1.8328463748460613,0.9902912621359223,0.012095767333969698,0.9880487917009751,1.0,0.9380847421508407
